id,text,label
28,"[끊임없이 쫓기는 부동의 1위 기업]
 현대 Job Fair를 다녀오면서 문뜩 이런 생각이 들었습니다. '현대자동차는 끊임없이 쫓기는 부동의 1위 기업이구나'. 내수시장의 선구자로서 벤치마킹의 대상이 되었지만 빠르게 변화하는 소비자와 시장을 이끌기 위해서, 현대자동차는 스펙보다 열정을 강조하는 기업이었습니다.
 안되는 이유는 버리고 고정관념을 떨쳐 변화를 주도해 나가는 저의 열정DNA가 현대자동차의 목소리에 뜨겁게 반응했습니다.
[스펙은 A-, 열정은 A+]
 카마스터가 존재하지만 판매와 정비 업무로 이루어진 국내영업본부에서 현장을 아는 것은 매우 중요하다고 생각합니다. 판촉, 운영지원, CRM, 심지어 생산계획과 물류운영까지 이루어지는 멀티공간에서 저는 그동안 쌓아온 영업 열정과 현장경험을 발휘하고 싶습니다.
 저는 서비스업 중 패스트푸드점, 레스토랑, 와인바, 외국인 게스트 하우스에서 월급보다 더 소중한 소통과 협업능력을 얻었습니다. 모든 일은 거래처 발주를 시작으로 재고 관리, 주방과의 커뮤니케이션, 동료와의 협업, 손님과의 소통까지 마치 톱니바퀴처럼 연결돼 있었습니다. 어느 한 부분에서 오류가 생기면 전체에 영향을 미치는 업무들을 2년간 처리해 오면서 영업관리의 기본 역량을 익힐 수 있었습니다.
 북경에서 비빔밥 프로모션을 담당했을 때 단기간의 실적보다 회사의 존망을 위해 뛰어야 했습니다. 팔지 못하면 월급을 받지 못하는 회사의 자금 위기상황에서 生을 위해 영업을 했던 절실함도 느껴보았습니다.
 영업에 관심을 갖고 꾸준히 쌓아 온 현장경험과 협업능력을 발휘해 국내영업본부에서 원하는 신입사원이 되고 싶습니다. 한가지 직무에 머물며 과거의 성공에 집착하기보다는 회사가 필요한 업무를 수행하며 변화를 이끄는 인재가 되겠습니다. FTA를 통해 저가격으로 맞서는 수입차와 경쟁할 프로모션을 진행하는 일은 반드시 해보고 싶은 업무입니다.
 저는 SPEC은 끄고 저만의 STORY와 매력, 자신감을 밝히는 현대자동차의 당당한 신입사원이 되겠습니다.

",1
29,"[북경 ??(궈마호)의 비빔밥 전도사]
 2010년, 북경의 설계사무소에서 인턴사원으로 비빔밥 프로모션을 진행했습니다.
 상권 內 음식점이 이미 포화상태였기 때문에 설계를 의뢰했던 기업의 회의 후 단체주문을 목표로 홍보를 진행했습니다. 하지만 제조공장 월세가 갑자기 올라 사업자금의 불안요소가 가중되기 시작했습니다. 결국, 회사의 자금순환이 어려워졌고 1달간 사업을 중단하는 사태로 이어졌습니다.
[生을 위한 전쟁, 영업]
 1달의 시간은 아이디어와의 싸움이었습니다. 제품에 강한 자신감을 가졌던 저는 20살 때 도시락 전단지 영업을 하며 300장 당 20개의 주문실적을 쌓았던 경험을 떠올렸습니다. 회의 때, 수익 창출을 위한 영업활동의 중요성을 피력했고 사장님께서도 공감해 주셨습니다. 1달의 시간이 흘렀고 저희는 반전을 만들기 위해 生을 위한 전쟁, 영업에 뛰어들었습니다.
 북경에서 인맥이 넓지 않았기 때문에 우선 그동안 다녔던 어학원을 방문했습니다. 평소 친하게 지낸 선생님들과 이사님께 비빔밥 시식과 가격을 설명해 드렸고, 길거리 음식을 찾던 학생들에게 한국의 건강식을 먹도록 권했습니다. 거리에선 한식당을 찾는 손님들께 우선하여 시식 서비스를 제공하며 홍보물을 배포했습니다.
 새로운 활력을 불어넣고 싶었던 저의 열정으로 중국어 학원 2곳에서 주 1회 총 28개의 주문량을 확보했습니다. 월급이 밀리면서도 최선을 다했던 직원들의 노력으로 매출 증대율 20%를 달성하여 위기를 극복할 수 있었습니다.
 현지인이 원하는 비빔밥의 맛을 조사하고 홍보물을 제작하여 시식회를 진행했던 경험은 인턴으로서 쉽게 얻을 수 없는 실무경험이었습니다. 회사에서 가장 낮은 직급이었지만 저는 주인의식을 갖고 누구보다 많은 땀을 흘렸습니다. 일하는 곳에 자부심을 느끼고 동료를 믿었던 마음은 인턴십을 마친 후 저의 가장 큰 핵심역량이 되었습니다. 위기의 순간에 반전을 만들어 낸 저의 열정으로 과거의 성공을 답습하지 않는 열정과 근성의 승부사가 되겠습니다.

",1
30,"[중재와 표현에 관하여]
 타인과 함께 일할 때 저의 장점은 이해관계자들 간의 관계를 조율하는 능력입니다.
 2008년, 논현동에 있는 와인바에서 정직원으로 10개월간 근무하였습니다. 저는 근무를 하면서 매니저님과 주방장님 간의 사이가 좋지 않은 점을 발견하였습니다. 주방장님은 손님이 많이 남기는 비싼 열대과일 '용과'를 줄이자고 하셨고 매니저님은 소수의 손님을 위해서라도 기존메뉴를 지켜가자고 하셨습니다. 도무지 해결의 실마리가 보이지 않을 것 같았지만, 문제는 과일에 있지 않았습니다. 주방 보조가 그만둔 상황에서 빨리 보조를 찾고 싶었던 주방장님은 다른 방식으로 불만을 토로하고 있었습니다. 저는 그동안 혼자서 일했을 주방장님을 생각해 주방에 머물며 의중을 여쭤 보았고 불만사항을 발견할 수 있었습니다. 결국, 매니저님께 정중히 설명해 드림으로써 두 분의 관계를 회복시킬 수 있었습니다. 하지만 정작 저는 심중에 불만이 있어도 표현을 잘 하지 않는 단점이 있습니다. 불만을 내색함으로써 관계가 소원해지는 상황을 싫어하기 때문에 속으로 삭이며 스트레스를 키우기 경향이 있습니다. 하지만 매니저님께서 '불만을 표현하는 일은 주변에 최소한의 공감을 구하는 동시에 타인이 아닌 자신과의 소통에 더 큰 의미가 있다'고 말씀하셨습니다. 그 후로 저는 '불만 속에 담긴 소통의 의미'를 발견하며 좀 더 건강하고 균형 잡힌 직장생활을 할 수 있었습니다.


",1
31,"HD현대는 극한 환경에서도 신뢰성을 유지해야 하는 제품을 통해 산업 현장의 안전과 지속성을 책임져 온 기업이라고 생각합니다. 저는 원자력 발전소 구조재료를 대상으로 장기 열화와 부식 메커니즘을 연구하며, 재료의 작은 결함이 시스템 전체의 안전과 수명에 큰 영향을 미칠 수 있음을 경험했습니다. 이러한 문제의식은 엔진과 기계 부품의 품질을 책임지는 HD현대의 역할과 잘 맞닿아 있다고 생각합니다. HD현대에서 저는 현장에서 발생하는 품질 문제를 데이터와 시험 결과를 기반으로 분석하고, 재발을 방지하는 역할을 수행하고 싶습니다. 장기적으로는 축적된 품질 경험을 바탕으로 핵심 부품의 신뢰성을 선제적으로 검증할 수 있는 엔지니어로 성장하여, HD현대 제품이 세계 시장에서 신뢰받는 기반을 만드는 데 기여하는 것이 제 꿈입니다.
",1
32,"""소통하는 자세로“
저는 어릴 때부터 인맥을 중요시하여 주변에 친구 분들이 많으셨던 아버지의 성격을 닮아 많은 친구들을 사귀고 그들을 통해 다양한 간접 경험을 하였습니다. 그리고 주변 사람들과 어울려 이야기를 나누며 그들의 생각을 이해하고 서로 다른 의견을 조율하기 위해 노력하였습니다. 이야기를 유쾌하고, 재미있게 하는 성격 덕에 주변에 친구들이 많습니다. 때문에 조직에 잘 스며들고 그 일부로써 적응하는 데 시간이 오래 걸리지 않는 편입니다. 이러한 장점은 빠르게 업무를 수행하는 데 도움이 될 것입니다. 반면 혼자 일을 진행할 때 다소 급진적이고 충동적인 경향이 있습니다. 최근에는 한번 더 생각하는 자세로 단점을 고치고 있습니다. 플랜트 설계 업무의 특성 상 팀 단위의 유기적인 움직임이 중요하다고 생각합니다. 때문에 팀원과 함께 업무를 진행하면서 팀원들과 항상 소통하며 피드백을 받아 고쳐나갈 수 있습니다.

",1
33,"“장난꾸러기에서 듬직한 리더로”
학창시절부터 유머와 밝은 성격으로 반에서 친구들을 리드하는 역할을 맡았지만, 저에게는 리더로써 책임지는 모습과 진중함이 부족했었습니다. 또한 친구들과 함께 어울리고 그들이 저를 좋게 생각해 주는 것에 치중한 나머지 저는 그들에게 마냥 가볍고 편한 사람이 되어 있었습니다. 그러던 중 대학에 입학하여 1학년 때 학생회 집행부원으로 활동하면서 그 당시 학생회장이었던 선배를 따라 많은 일을 하고 대화도 많이 나눴습니다. 처음에는 정말 편하게 생각했던 사람이었는데, 학생회 일을 하면서 제가 본 그 선배의 모습은 사뭇 달랐습니다. 자신이 책임지고 진행하여 일을 할 때는 카리스마를 발휘하여 구성원을 이끌기도 하고, 학생회를 주제로 이야기를 나눌 때는 그만의 굳은 모토를 가지고 있었습니다. 그와 1년간 일하며 깨달은 바는, 편하고 재미있는 모습으로 많은 사람들의 사랑을 받는 것도 중요하지만 내 사람들이 나를 믿고 따를 수 있도록 책임감 있는 모습, 신뢰할 수 있는 모습을 보여야겠다는 것이었습니다. 그리고 2학년이 되어 전자전기공학부 학생회장을 하게 되었습니다. 임기 내내 1학년 때 선배에게 배웠던 대로 제 자신의 부족한 부분들을 채워 나가기 시작했습니다. 그 후 군대에서 분대장 임무를 하고, 전문하사로 복무할 때 부소대장 임무를 하며 학생회장을 할 때 잘 안되었던 부분을 생각하며 방식을 다듬어 나갔습니다. 결국 진중함을 가짐과 동시에 솔선수범의 자세까지 저의 것으로 만들 수 있었습니다. 그리하여 현재 공과대학 학생회장으로 활동하고 있는 중에도 구성원들에게 평소에는 친형처럼, 일을 할 때는 듬직한 리더가 되어 제 구성원들에게 신뢰를 받는 사람이 될 수 있었습니다. 저의 열정과 소통을 모토로 하는 마음가짐, 또한 책임감과 신뢰를 주는 모습을 가지고 두산 중공업의 앞으로의 발전에 이바지 하겠습니다.

",1
34,"[세 가지 필수 역량을 갖춘 인재]
첫째, 트렌드를 읽는 능력입니다.
기술, 경제, 사회 등 여러 가지 이슈에 관심을 가지고 거시적인 안목을 키우겠습니다. 변화에 SK를 대입하고, SK에 변화를 대입하며 SK의 신사업 방향을 구상하도록 하겠습니다.

둘째, 정보 분석 능력입니다. 
건설사 미래사업팀에서 신사업기획 당시, 수많은 raw data를 수집한 후, insight를 도출해야 했습니다. 엑셀이 큰 도움이 되었습니다. 확실한 정보 분석의 기초인 엑셀 활용 능력을 최대로 키우겠습니다. 객관적이고 정확한 정보를 바탕으로 신사업의 당위성을 마련하겠습니다.

셋째, 아이디어 구체화 능력입니다. 
그동안 디자인 기획, 문화행사 기획, 서비스 기획 등 여러 분야에서 기획 경험이 있습니다. 실제로 눈에 보이는 결과물을 만들어야 했습니다. 그동안의 기획과정을 참고하겠습니다. 전체적인 과정을 생각하고, 필요한 요소들을 파악하겠습니다. 시각적 자료를 활용하여 신사업을 소개하겠습니다.

",1
35,"[서울의 모든 것을 파악하라]
지금까지 가장 열정적으로 저의 에너지를 쏟아부었던 때는 8개월간 졸업작품을 준비하면서입니다. <세계인에게 통하는 한국의 디자인>이라는 큰 주제 아래 진행되었습니다. 다른 나라와 비교하였을 때 경쟁력 있는 한국의 특성은 무엇일까를 찾는 데에서부터 시작했습니다. 의복, 음식, 주거 등의 여러 요소 중, 수도 '서울'을 택하였습니다. 교환학생 당시 유럽 여러 수도를 여행하며 서울의 확고한 이미지와 관광상품의 부재를 느꼈기 때문입니다.

서울과 관련된 객관적인 자료 위에 저만의 관점이 더해져야 했습니다. 10권 이상의 책을 참고하고 리서치를 통해 서울의 역사와 지리적 특성을 파악하였습니다. 밤낮으로 강남과 강북을 넘나들며 직접 사진으로 담기도 했습니다. 사람들이 실제로 느끼는 서울의 이미지를 파악하는 것도 중요했습니다. 서울에 사는 사람들, 타 지역 사람들, 그리고 외국인까지 200명 이상에게 서울의 이미지와 관련된 설문조사를 진행하였고, 6명에게 심층인터뷰를 진행했습니다. 그 결과, 서울은 타 도시에 비해 여러 가지 색을 지니며 활기차고 유연하다는 의견으로 좁힐 수 있었습니다. 그러한 서울의 조형적 특징을 디자인에 적용하여 브랜드 COMTSEOUL을 개발하였습니다.

충분한 연구와 조사를 바탕으로 한 기획으로 디자인 전개 또한 수월하였고, 최우수상인 S Design Award를 수상하였습니다.


",1
36,"[제발 집 좀 가라]
인턴을 하며 직원분에게 들은 소리입니다. 만족스러운 결과물이 나올 때까지 특유의 책임감과 끈기를 가지고 업무에 임합니다.

코오롱글로벌 인턴 당시, 후반부에 영상팀으로 차출되었습니다. 두 달간의 인턴 생활을 담은 5분짜리 영상을 제작하라는 임무를 받았습니다. 본래 외주로 진행하려고 했지만, 막판에 계획이 바뀌어 영상팀 인턴들이 제작하게 된 것입니다. 철저한 기획 하에 의도된 연출로 영상을 찍고 편집하는 것이 일반적인 순서였습니다. 그렇지만 저희에게는 아무 기획 없이 찍은 단조로운 영상들만 주어졌습니다. 기존의 영상들을 이어붙여 스토리를 전달하는 데에는 한계가 있었습니다. 보는 것만 계속 보다 보니 그 안의 틀에 갇힌 것 같다는 생각을 했습니다.
남은 시간은 일주일뿐이었지만, 기획부터 다시 하기로 했습니다. 다양한 전공과 지역의 인턴들이 처음 모인 것부터 시작했습니다. 점점 적극적으로 업무에 임하는 과정을 중점적으로 스토리를 풀었습니다. 한번 만드는 인턴 영상을 대충 끝내고 싶지 않았습니다. 직접 카메라를 들고 다니며 재미있는 영상을 새로 찍었고, 편집 프로그램을 배우며 팀의 업무 효율을 높였습니다. 송도까지 먼 거리였지만, 주말 출근까지 자초하며 자막, 그래픽 등의 후반 작업으로 계속해서 발전시켰습니다.

그 결과, 인턴들과 직원들 모두에게 감동을 주는 영상을 제작할 수 있었고, 큰 성취감을 맛보았습니다.

",1
37,"[사용자의 입장에서 생각하고 발전시켜라]
'서비스 디자인 워크숍'에 참가하여 연희동에 위치한 단청 공방의 체험 서비스를 실질적으로 개선하였습니다. 제가 직접 체험자가 되어 공방에 들어가는 시점부터 나오는 시점까지의 여정을 시각화하여 분석했습니다. 크게 세 가지 문제점을 발견하였습니다.

첫째, 프로그램에 대한 설명의 부재입니다. 단청과 관련된 영상을 통해 단청에 대한 기본 지식은 갖추고 시작하였지만, 프로그램에 대한 설명이 없어 무엇을 해야 하는지 파악이 안되었습니다. 따라서 단청의 무늬와 색 등의 주요 정보와 함께 프로그램 설명이 담긴 팜플릿을 제작하였습니다.
둘째, 아이템 선정의 문제점입니다. 당시 날씨가 쌀쌀했음에도 불구하고, 종이부채에 단청물감을 칠하는 체험을 하였습니다. 계절과 상관없는 아이템을 생각하였습니다. 단청은 기본적으로 나무 위에 칠하는 것이라는 점과 공방의 주요 고객은 관광객들이라는 점을 감안하여 나무엽서로 아이템을 변경하였습니다.
셋째, 환경 서비스적인 부분입니다. 2시간 정도의 체험시간이 지루하지 않게 간단한 다과와 공방 느낌에 어울리는 전통 음악을 준비하였습니다. 명장과 함께 프로그램을 수료했다는 의미를 극대화하기 위해 포토존도 마련하였습니다.

이렇게 개선된 프로그램으로 실제 관광객들을 만족시켰습니다. 직접 체험자가 되어 니즈를 파악했기에 가능했습니다.

",1
38,"Smart Home 서비스 사업기획 준비 완료]

Home과 관련하여 두 개의 프로젝트를 진행한 적이 있습니다.

첫째로, 건설 회사 인턴 당시 미래 사업팀에서 '홈서비스 플랫폼'을 기획하였습니다. 생활에 필요한 홈서비스 '제공자'와 '고객'을 연결해주는 플랫폼을 구상하며, 홈서비스 산업에서 네트워크의 중요성을 깨달았습니다. 세상에 있는 모든 서비스를 제공한다는 생각으로, 타겟 층별 라이프스타일과 니즈를 분석하였습니다. 또한, 현재 존재하는 서비스 플랫폼 1,097개를 조사, 분류하여 공략 가능한 시장 등을 현실적으로 파악하였습니다. 단순 중개수수료 외에 회원 가입제, 부분 유료화 등의 수익모델을 구상하며 사업화하는 과정도 거쳤습니다. 이제 통신사의 입장에서 홈서비스를 바라보겠습니다.

둘째로, 학교 프로젝트로 가족 관계를 개선하는 가족 라이프스타일 브랜드를 기획하였습니다. 많은 현대인이 누구보다 가까워야 할 가족과 소통의 부재를 앓고 있었기 때문입니다. 가족 구성원들의 하루 일과와 생활패턴을 분석하여, 집 안에서 소통을 자연스레 유도할 수 있는 아이템을 선정하였습니다. 휴대폰 알람과 연동하여 서로의 하루의 시작이 언제인지 파악할 수 있는 가족 시계와 둘 이상이 함께할 때 더 따뜻하고 아늑한 분위기를 내는 식탁을 제작했습니다.

생활의 편리함부터 감성적인 충족까지, 이성과 감성을 겸비한 스마트 홈을 만들겠습니다.

",1
39,"[함께하는 기업, 금호타이어]

제가 금호타이어를 선택하게 된 이유는, 금호타이어라는 회사가 CSR, 즉 기업의 사회적 책임을 잘 수행하고 있는 기업이라고 생각했기 때문입니다. 금호타이어는 '금호아시아나그룹 이해관계자들의 삶의 질 향상'이라는 모토 아래, 기업의 이익뿐만이 아니라 사회 구성원들과의 동행을 목표로 하고 있습니다. 그리고 이를 실천하기 위해 호주의 유방건강 캠페인인 '핑크 피터스 데이'에 참여하고 있습니다. 뿐만 아니라, 여기에서 한 발짝 더 나아가 국내에서도 기부를 통해 '핑크 리본 캠페인'을 진행하고 있다는 것도 알게 되었습니다. 단순히 이익창출을 목표로 했을 때에는 성장에 한계가 있지만, 사회구성원들과의 동행을 목표로 한다면 더 큰 가치를 창출해 낼 수 있다고 생각해왔던 제 생각과 잘 맞는 기업이라는 생각이 들었습니다. 이처럼 도움이 필요한 이들에게 다가가 봉사를 실천하는 `함께하는 금호타이어`의 모습을 보고 금호타이어에 지원하게 되었습니다.

",1
40,"[소통하는 인재가 되자]

저는 HR 전문가가 되기 위해 노력하겠습니다. 외국의 훌륭한 HR 사례나, 배울 점들에 관해 찾아보고 연구해보고자 합니다. 또한, 함께 일하는 팀원들과 소통의 과정을 통해 어떠한 좋은 아이디어가 있을지에 대해 끊임없이 궁리를 해보려고 합니다. 그리고 HR 직무에서 일하면 다양한 사람들과 소통을 하게 되는 경우가 많을 것입니다. 이를 위해서는 먼저 저 자신이 소통할 수 있는 상태가 되어있어야 한다고 생각합니다. 사내교육을 통해 사람과 원활하게 소통하는 방법에 대해 좀 더 배우도록 노력하겠습니다. 준비가 되었다면, 회사 직원들이 주인공이 되어 자신들의 이야기를 할 수 있는 프로그램을 만들어 보고자 합니다. 저는 훌륭한 연사분들의 강연을 듣는 것도 좋지만, 같은 곳에서 일하며 비슷한 경험을 하는 직원들의 이야기를 듣는 것도 큰 교육 효과가 있다고 생각합니다. 이처럼 직원들이 주가 되어 소통하는 프로그램을 만들어 직원감동을 실천할 수 있도록 노력하고자 합니다.

",1
41,"고객감동은 직원감동부터]

고객분들이 기업에 감동하여 상품을 구매하도록 하려면 우선 직원들이 회사에 감동하고 동기 부여되어 일하는 것부터 시작한다고 생각합니다. 동아리 신입회원 모집에 성공과 실패를 겪는 이유를 궁리해 본 이후, 이러한 생각을 갖게 되었습니다. 이러한 생각을 실현하기 위해 인사직무에 지원하게 되었습니다.

[말보다는 행동]

인사직무에서는 타인에게 적극적으로 다가가 소통하는 능력이 필요하다고 생각합니다. 이 점에서 저는 강점이 있습니다. 대학교 1학년 때, 더 좋은 학교를 위해 반수를 한 친구가 있었습니다. 친구들은 문자메시지로 격려했지만, 저는 그렇게 말로만 격려한다고 도움이 될까 하는 생각이 들었습니다. 그래서 저는 그 친구를 직접 찾아가 밥도 같이 먹고, 제가 재수생활을 하며 얻은 팁들을 전수해주었습니다. 그 친구는 반수에 실패하여 다시 돌아왔지만, 그때의 이야기를 꺼내며 감동받았다고 이야기하곤 합니다. 이처럼 저는 적극적인 행동을 통해 타인과 소통하고자 했습니다.

",1
42,"[Mission I`m possible]

대학교 밴드 활동을 했을 때의 일입니다. 공연을 앞두고 휴학을 한 친구로 인해 제 팀의 드럼파트가 공석이 되고 말았습니다. 이 문제를 해결하기 위해 팀장이었던 제가 단기간 내에 드럼을 배워 맡기로 결정되었습니다. 이로 인해 저는 한 달 동안 학원까지 다니면서 연습을 하게 되었습니다. 처음에는 불가능한 도전이라는 생각이 들었습니다. 학원에 다니면서 열심히 연습한다고 해도 한 달이라는 기간은 너무 짧다고 생각했습니다. 하지만 `이미 물은 엎질러졌고, 나조차 하지 못한다면 공연은 끝이다`라는 절박함과 책임감을 갖고 연습에 임했습니다. 그 결과 공연 곡들만큼은 연주할 수 있는 수준에 도달하게 되어 다행히 성공적으로 정기 공연을 마무리 지을 수 있었습니다.

이 경험을 통해 도전정신을 얻게 되었습니다.`한번 해보지 뭐`라는 마인드를 갖게 되었습니다. 또한, 절박함과 책임감을 가지고 일에 임한다면 못할 것이 하나도 없다는 생각도 하게 되었습니다.


",1
43,"[신뢰의 다른 이름, 정직함]

음식점에서 음식값을 내고 거스름돈을 받아야 할 액수보다 더 많이 돌려받은 일이 있습니다. 계산하시는 분도 인지하지 못하는 것 같았고, 순간 모른척하고 가게를 나설까 하는 생각이 들기도 했습니다. 하지만 양심의 가책도 느꼈고, 단돈 몇 푼 때문에 이렇게 정직하지 않은 사람이 될 것인가 하고 부끄러워지기도 했습니다. 그래서 바로 계산하시는 직원분께 가서 상황을 설명해 드리고 더 받은 돈을 돌려 드렸습니다. 그분께서는 매우 고마워하시면서 꼭 다시 가게를 찾아오라고 당부하셨습니다. 그로 인해 저는 그 이후, 그 가게를 찾을 때마다 서비스도 받고 큰 환대를 받기도 했습니다.

이처럼 저는 순간의 유혹을 뿌리치고 정직함을 통해 신뢰라는 더 큰 가치를 창출해 냈습니다. 금호타이어에 입사하여서도 고객분들이나 다른 직원분들을 대할 때, 항상 정직하게 임하여 신뢰받는 사원이 되도록 하겠습니다.

",1
44,"제가 가장 중요하다고 느끼는 최근 사회적 화두는 ‘기업의 사회적 책임’이라는 점을 꼽고 싶습니다. 과거 성장위주의 시대에서, 기업의 중요 화두는 경쟁사와의 우위점유를 통해 공격적인 시장 점유, 매출 및 순이익 증감에 주안점을 두었습니다. 하지만, 현재의 저성장 시대와 시장포화 상태에서 기업의 주안점은 보유하고 있는 시장의 관리와 새로운 시장에 대한 안정적인 진입에 관심을 가지고 있습니다. 또한 고객의 요구가, 기존의 수익성 위주에서 안정성으로 변화하고 있는 상황에서 기업의 이미지는 고객의 선택에 중요한 기준이 되고 있습니다.

이러한 변화에 발맞춰, 많은 기업이 자사의 사회적 기여활동을 홍보하고, 특히 사회적으로 논란이 일었던 기업의 경우, 더욱 적극적으로 사회적 책임을 보여주고 있습니다. 대표적인 사례로 언급되는 것이 SK와 롯데그룹이 북한의 도발로 인해 전군 경계태세가 강화되었을 때, 전역을 미룬 장병들을 우선 채용하고 홍보한 사례가 있습니다.

이처럼, 우리 사회에서 기업은 더 이상 이윤만을 추구하는 조직이 될 수 없습니다. 특히 삼성화재처럼 금융서비스를 제공하는 기업의 경우, 기업 재무 안정성과 기업의 긍정적 이미지는 고객의 상품선택에서 큰 영향을 주는 요인이 될 수 있습니다. 현재 삼성화재에서 추진 중인 글로벌 시장 진출 역시, 현지 사회에 대한 기업의 긍정적 이미지 구축이 전제되어야 합니다.

",1
45,"<동아리 회계를 통해 책임감을 배우다>

대학교3학년 때, 동아리 회원들의 추천으로 중앙동아리 리셉션의 총무를 맡아, 동아리의 자금을 관리했던 일입니다. 그 당시 동아리에서는 매 학기 정기 회비를 걷고 있음에도 불구하고 항상 자금이 부족했고, 예산을 초과하는 일이 많았습니다.

이러한 문제점을 해결하기 위해 장부를 쓰는 것과 함께 일주일마다 한 번씩 회의시간에 정산 결과를 발표해서 회비가 투명하게 사용될 수 있도록 노력했습니다. 또한 발품을 팔아 더 저렴한 행사 장소를 섭외함으로써 비용을 줄일 수 있었습니다. 그뿐만 아니라 한 번도 계산을 틀리지 않고, 회비를 관리하였습니다.

카드는 단순히 얼마를 할인해주고 어디서 혜택을 주는지를 알려줍니다. 카드는 고객의 생활에 큰 도움이 되리라 생각합니다. 삼성카드에서 카드를 통해 고객들의 생활의 편리를 돕겠습니다.

",1
46,"<적극적으로 다가가자>

저는 삼성카드의 고객에게 먼저 다가가는 서비스를 제공하고 싶습니다. 어린 시절 학급반장을 항상 맡으며 적극성에대한 모습을 기를 수 있었습니다. 이런 모습을 통해 남들에게 먼저 다가가는 적극성을 길렀고, 사람들과 친밀히 지내는 역량을 길러왔습니다.

대학교 때 국제워크캠프에 참가하며 프랑스를 다녀왔습니다. 7개국의 사람들과 1달간 지내야 했기에 먼저 다가가 친밀한 관계를 구축하려 노력했습니다. 행사와 일을함에 있어서도 자발적으로 움직이면서 노력했습니다.

언어로 원활히 소통하지 못했지만 먼저 적극적으로 다가간다면 서로의 마음은 진심으로 나눌 수 있음을 알게 되었습니다. 삼성카드에서도 수많은 고객, 그리고 동료들에게 먼저 다가가고 적극적으로 맡은일을 수행하는 사람이 되겠습니다.



",1
47,"<공유경제>

100세시대를 살아가는데 있어서 공유경제는 꼭 실현되야 합니다.

 경제성장의 혜택을 모든 국민이 공유하면서 지속적이고 건전한 국가발전을 도모하기 위해 앞으로 매우 중요시 될 것입니다. 삼성은 대한민국의 경제 활성화를 위해 힘쓰는 국내 최고의 기업이라고 확신합니다.

제가 맡은 고객님들 한분 한분을 섬기는 마음으로 상부상조의 정신을 계승하여 고객의 삶의 질을 향상하는데 그치지 않고 다양한 지역개발 사업을 전개하는데 일조하여 지역공동체 발전을 끌어내야 합니다. 이러한 노력을 통해 고객들의 생활수준 향상에 주력함으로써 국민경제의 발전을 끌어낼 수 있다고 생각합니다.

  이러한점에 있어서 카드는 단순히 얼마를 할인해주고 어디서 혜택을 주는지를 알려줍니다. 카드는 고객의 생활에 큰 도움이 되리라 생각합니다.카드에서 카드를 통해 고객들의 생활의 편리를 돕겠습니다.

",1
48,"저는 우연히 TV를 보던 중 삼성물산에서 부르즈 칼리파의 시공과정을 보게 되었습니다. 부르즈 칼리파는 829.84m의 높이, 월드컵 경기장보다 500배 큰 엄청난 규모를 자랑하는 건축물입니다. 높이가 세계 1위라는 것 뿐만 아니라 동원된 기술력도 세계 최고 수준의 기술이 사용되었고 건물을 완공하는데 47개월 밖에 걸리지 않았다는 것에 놀라고 그 도전정신에 매료되었습니다. 그 후 삼성물산(건설)에 대한 호기심을 해결하기 위하여 삼성에서 주관하는 멘토링에 참여하여 삼성물산(건설)에서 어떤 것을 중요하게 생각하는지, 어떤 부분에 경쟁력을 가지는 것이 좋은지 등 많은 것에 해답을 찾아 하나씩 준비해 나갔습니다. 저는 삼성물산(건설)은 각종 분야에 모험과도 같은 도전에 참여하여 성공이라는 글자의 달성에 도움이 되고 싶습니다.

삼성물산(건설)은 ENR에서 선전한 세계 21위의 건설회사로 위상을 떨치고 있습니다. 다양한 분야에서 좋은 모습을 보여주고 있는 삼성물산(건설)이기에 우선 자기계발을 통한 전공지식과 많은 분야에 대한 경험을 축적하는 것이 우선이 되어야 한다고 생각합니다. 전문 지식과 노하우를 가진 삼성물산(건설)에 특성화된 인재가 되어 모든 건축물 중 최고라고 인정받는 건축물의 완공에 0.1% 이상의 가능성을 올리는 전문가로 성장하겠습니다.

",1
